poi_id,category,name_ko,lat,lon,address_ko,website,phone,open_hours_text,closed_days_text,ticket_price_text,rag_seed_text_ko,source_urls,source_updated_at
KOP038021,미술관&박물관,국립항공박물관,37.556869081,126.808872696,"07505 서울 강서구 하늘길 177 (공항동, 국립항공박물관)",https://www.aviation.or.kr/index.do	,02-6940-3198(9),"10:00 ~ 18:00 ※ 1월 1일, 설·추석 당일 휴관 (단, 월요일이 공휴일인 경우에는 월요일 당일 개관 후 다음날 평일이 휴관)",월요일,무료,"야간에 찍은 항공역사박물관의 외관 모습, 불빛에 빛나는 항공역사박물관의 건물, 건물 앞 차 없는 도로와 뒤로 보이는 불빛이 켜져있는 건물들의 모습 항공역사박물관 항공역사관의 모습, 커다란 비행기 모형, 공중에 있는 비행기 모형 항공역사박물관 조종실의 모습, 두 명의 조종사 모습과 조종을 할 수 있는 버튼과 기계의 모습이 있는 사진 항공역사박물관 블랙이글 체험관, VR 4D 체험을 하는 아이 두 명의 모습 국립항공박물관은 국토교통부에서 대한민국의 항공역사를 체계적으로 정리하고 항공산업에 대한 이해 도모를 위해 김포공항에 건립한 항공분야 최초의 국립박물관입니다. 국립항공박물관은 크게 세계 및 대한민국 항공 역사에 대해 알 수 있는 항공역사관, 항공강국의 위상과 항공산업의 현재를 엿볼 수 있는 항공산업관 그리고 다양한 미래항공기술을 통해 변화할 생활 문화를 만날 수 있는 항공생활관으로 나뉘어 있습니다. 천장에 행잉되어있는 역동적인 실물 비행기와 기획전시관을 통해 만나보는 특별전까지! 다채로운 볼거리들이 기다리고 있습니다. 또한 항공의 꿈을 키우고 있는 분들을 위한 색다른 체험공간도 준비되어 있습니다. 블랙이글탑승체험, 기내훈련체험, 조종·관제체험, 항공레포츠체험, 어린이공항체험 등 5종의 체험관을 통해 항공을 몸소 느껴볼 수 있습니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EB%A6%BD%ED%95%AD%EA%B3%B5%EB%B0%95%EB%AC%BC%EA%B4%80/KOP038021,2025.07.28
KOP001707,미술관&박물관,국립현대미술관 덕수궁관,37.565214797,126.974676079,04519 서울특별시 중구 세종대로 99 (정동),http://www.mmca.go.kr/,02-2022-0600,"화요일, 목요일, 금요일, 일요일 10:00~18:00 수요일, 토요일 야간개장 10:00~21:00",월요일,무료,"국립현대미술관 덕수궁관 외관 사진입니다. 입구와 연결된 계단에 사람들이 앉아있습니다. 정면에 6개의 돌기둥이 웅장하게 버티고 있는 좌우대칭 구조의 국립현대미술관 덕수궁관 외부 전경3 정면에 6개의 돌기둥이 웅장하게 버티고 있는 좌우대칭 구조의 국립현대미술관 덕수궁관 외부 전경 국립현대미술관 덕수궁관은 1998년 덕수궁 내 분관으로 개관하였습니다. 인근에 세종문화회관, 정동공원, 서울시립미술관, 남대문 시장 등이 있어 여러 관광지를 함께 둘러볼 수 있습니다. 시청역 1번 출구를 이용하면 쉽게 방문할 수 있습니다. 관람료는 전시에 따라 변동됩니다. 석조전의 동관과 서관으로 둘러싸인 직각의 공간 안에는 청동 분수대를 갖춘 정원이 자리합니다. 우리나라 최초의 서양식 정원으로 지금도 분수대로서의 역할을 다하고 있습니다. 정원 건너 서관의 맞은편 파고라 벤치는 분수를 감상하기에 최적의 장소입니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EB%A6%BD%ED%98%84%EB%8C%80%EB%AF%B8%EC%88%A0%EA%B4%80-%EB%8D%95%EC%88%98%EA%B6%81%EA%B4%80/KOP001707,2025.07.30
KOP016792,미술관&박물관,국립현대미술관 서울관 갤러리아트존,37.5786139,126.980570702,03062 서울 종로구 삼청로 30 (소격동) 국립현대미술관,http://www.mmca.go.kr/,02-3701-9870,"화요일, 목요일, 금요일, 일요일 : 오전 10시 ~ 오후 6시 금요일, 토요일 : 오전 10시 ~ 오후 9시 (야간개장 오후 6시~ 9시 무료관람)","-월요일 -1월1일 -설날, 추석",,"국립현대미술관 서울관 갤러리아트존 내부 사진입니다. 진열대와 벽면에 그림과 각종 악세사리가 전시되어 있습니다. 유리진열대가 아니라 관람객이 직접 만지고 체험할 수 있다는 것이 특징입니다. 갤러리 아트존(Gallery Art Zone)은 국립현대미술관 서울관 내 1층 570㎡ 규모로 3개존 5개 공간으로 구성되어 있습니다. 국립현대미술관과 현대자동차의 협업으로 탄생한 갤러리 아트존은 문화상품 발굴, 차세대 작가들의 전시 및 상품제작 등을 통해 관람객들과의 보다 폭 넓은 소통의 장으로 예술의 문턱을 낮춰 문화저변을 확대해나가고 있습니다. 갤러리 아트존(Gallery Art Zone)은 동시대 문화예술의 다양한 면모와 무궁무진함을 3개의 존에서 선보입니다. 제1구역(갤러리 1)은 국내 작가와 그들의 작품, 특히 공예분야의 유망한 작가들의 작품들을 지속적으로 전시판매 하는 공간이며, 제2구역(갤러리 2, 3)은 미술관에서 개발하는 문화상품과 도록, 디자인 아이디어 제품들을 전시판매하고 있고, 제3구역(갤러리 4, 5)에서는 섬유·패션 상품 및 국내외 미술전문서적 등을 판매하고있습니다. 특히, 현대자동차가 후원하는 아트 콜라보레이션의 결과물들을 이곳에서 선보이며 미술관 관련 이벤트와 특별행사들을 꾸준히 기획하여 진행하고 있습니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EB%A6%BD%ED%98%84%EB%8C%80%EB%AF%B8%EC%88%A0%EA%B4%80-%EC%84%9C%EC%9A%B8%EA%B4%80-%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%ED%8A%B8%EC%A1%B4/KOP016792,2025.07.22
KOP011658,미술관&박물관,국립현대미술관 서울관,37.5786139,126.980570702,03062 서울 종로구 삼청로 30 (소격동),http://www.mmca.go.kr/,02-3701-9500,"월요일, 화요일, 목요일, 금요일, 일요일 : 10:00 ~ 18:00 수요일, 토요일 : 10:00 ~ 21:00 (18:00 ~ 21:00 야간개장) * 발권시간 : 관람종료 1시간 전까지 가능","1월1일, 설날, 추석","관람권 변동 통합관람권 7,000원","국립현대미술관 서울관의 입구 사진입니다. 붉은 벽돌로 지어진 3층 건물입니다. 입구 왼쪽에 한글로 '국립현대미술관 서울관'이 쓰여있고, 오른쪽에는 영어로 'National Mueseum of Modern and Contemporary Art, Seoul'이라고 쓰여있습니다. 국립현대미술관 서울관은 민현준 건축가에 의해 설계되어 '문화의 거리' 삼청로에 2013년 11월 개관하였습니다. 서울관 부지는 조선시대 소격서, 종친부, 규장각, 사간원이 있던 자리로서 한국 전쟁 후에는 국군수도통합병원, 기무사 등이 위치했던 역사적 유래를 가진 정치, 문화의 중심지입니다. 국립현대미술관 서울관은 전시동 및 교육동을 비롯하여 디지털정보실, 멀티프로젝트홀, 영화관 등 다양한 시설을 갖춘 복합문화예술센터입니다. 현대미술의 흐름을 한 눈에 볼 수 있는 다채로운 전시와 영화, 공연, 교육 등을 통해 다양한 장르의 문화예술을 만날 수 있습니다. 또한 마당으로 둘러싸인 서울관은 옛 기무사 건물과 종친부가 조화를 이루고, 멀리 겸재 정선의 인왕제색도 안에 담긴 인왕산의 모습도 감상할 수 있습니다. 어렵게만 느껴졌던 동시대 현대미술을 누구나 즐길 수 있는 곳, 국립현대미술관 서울관에서 문화예술 향유의 즐거움을 느껴보세요.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EB%A6%BD%ED%98%84%EB%8C%80%EB%AF%B8%EC%88%A0%EA%B4%80-%EC%84%9C%EC%9A%B8%EA%B4%80/KOP011658,2025.07.15
KOP003241,미술관&박물관,국제갤러리,37.58075116,126.980471765,100-200 서울특별시 종로구 삼청로 54 (소격동),https://www.kukjegallery.com/,02-735-8449,월요일~토요일 10:00~18:00 일요일·공휴일 10:00~17:00,,,"1982년 개관한 국제갤러리는 대표적인 국내 화랑으로서 세계적으로 유명한 현대미술 작가의 작품과 그 흐름을 접하고 감상할 수 있는 곳입니다. 유망한 국내 작가들을 발굴, 육성하는 역할과 해외 주요 작가들의 작품을 소개하고 전시하는 역할을 동시에 수행하고 있습니다.",https://korean.visitseoul.net/attractions/%EA%B5%AD%EC%A0%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/KOP003241,2025.06.24
KOP027105,미술관&박물관,근현대사기념관,37.643445069,127.002840874,01013 서울 강북구 4.19로 114 (수유동) 근현대사기념관,http://www.mhmh.or.kr/,02-903-7580,09:00~18:00 (마감 30분 전까지 입장),"-월요일 (월요일이 공휴일인 경우 개관하고, 다음 평일에 휴관) -1월 1일 -설날, 추석 연휴 -강북구청이 지정한 날",무료,"근현대사기념관은 독립정신과 민주주의의 뜻을 제대로 기억하고 전파하기 위해 설립되었습니다 . 헌법에 담긴 '자유', '평등', '민주' 의 이념이 선열들이 피땀 흘려 체득하고 축적해 온 소중한가치임을 전달함으로써, ' 독립운동가들이 꿈꾼 나라' 가 대한민국의 미래상임을 알리고자 합니다.",https://korean.visitseoul.net/attractions/%EA%B7%BC%ED%98%84%EB%8C%80%EC%82%AC%EA%B8%B0%EB%85%90%EA%B4%80/KOP027105,2025.07.30
KOP003100,미술관&박물관,금호미술관,37.577466774,126.979912599,"03062 서울 종로구 삼청로 18 (사간동, 금호미술관)",http://www.kumhomuseum.com,02-720-5114,10:00 ~ 18:00 (17:30 입장 제한),월요일,전시회 일정에 따라 입장료 상이함,"경복궁 근처에 위치한 금호미술관에서는 기성작가의 기획전을 비롯해 뛰어난 신인 작가의 기획전을 동시에 감상할 수 있습니다. 매주 화·목·금요일 오후 8시에는 리사이틀홀에서 금호갤러리콘서트를 열고 있습니다. 전시작가의 작품에 대한 설명회와 일반인을 대상으로 금호아카데미도 진행하고 있습니다.",https://korean.visitseoul.net/attractions/%EA%B8%88%ED%98%B8%EB%AF%B8%EC%88%A0%EA%B4%80/KOP003100,2025.07.21
KOP041903,미술관&박물관,김근태기념도서관,37.687664482,127.044033568,01301 서울 도봉구 도봉산길 14 (도봉동),https://geuntae.co.kr/,02-956-3100,평일 09:00 ~ 20:00 주말 09:00 ~ 17:00,"매주 월요일, 법정 공휴일",무료,"벽 한 쪽을 가득 채운 하얀색 책장과 가운데에 낮은 책장에 책들이 꽂혀 있는 모습 북한산 국립공원으로 향하는 길목에 위치한 '김근태기념도서관'은 라키비움(larchiveum)으로 책을 읽는 도서관인 동시에, 민주주의와 인권의 이야기를 담은 박물관이자, 미술품을 감상할 수 있는 미술관입니다. 두 개 동의 양 끝을 다리로 연결하면서 생긴 중정은 김근태기념도서관에서 가장 열린 공간으로, 햇빛과 바람을 직접 몸으로 느낄 수 있습니다. 도서관이자 미술관답게 중정에는 설치 작품이 놓여 있어 자연 속에서 미술품을 관람할 수도 있습니다. '산바람길'이라는 이름의 옥상에서는 자연을 풍경으로 다양한 공연과 행사가 열릴 예정입니다.",https://korean.visitseoul.net/attractions/%EA%B9%80%EA%B7%BC%ED%83%9C%EA%B8%B0%EB%85%90%EB%8F%84%EC%84%9C%EA%B4%80/KOP041903,2025.07.28
KOP002066,미술관&박물관,김종영 미술관,37.613036705,126.97751109,03004 서울특별시 종로구 평창32길 30 (평창동),http://www.kimchongyung.com,02-3217-6484,3월 - 10월 10:00~18:00 12월 - 2월 10:00~17:00 카페 사미루 운영시간 11:00-21:00 (매주 월요일 휴무),월요일,무료,"김종영 미술관은 한국현대조각의 선구자로 불리는 조각가 김종영을 기리며 동시에 젊은 작가들을 후원하기 위해 설립되었습니다. 본관에서는 김종영의 상설 특별전이, 신관에서는 신인 작가들의 기획전이 열립니다. 상반기와 하반기로 나누어 미술·교양 강좌도 진행하고 있습니다.",https://korean.visitseoul.net/attractions/%EA%B9%80%EC%A2%85%EC%98%81%EA%B0%A4%EB%9F%AC%EB%A6%AC/KOP002066,2025.07.20
KOP002247,미술관&박물관,갤러리 팩토리,37.579522271,126.972412484,03043 서울 종로구 자하문로10길 15,http://factory483.org,02-733-4883,11:00 - 19:00 (전시별상이),월요일,,"갤러리 팩토리는 2002년 12월 삼청동과 사간동 사이 팔판동에서 전시공간 겸 아트숍으로 시작된 이후 시각예술의 범주에만 머무르지 않는 다양한 예술적 새로운 시도와 퍼블릭 프로그램을 기획 및 실행해왔습니다. 2005년 가을 서촌에 위치한 창성동으로 이전하여 국내외 현대미술 작가, 디자이너, 공연기획자와의 협업으로 전시 기획, 퍼블릭 아트 커미션, 출판 및 디자인 제품 개발을 하고 있습니다.",https://korean.visitseoul.net/attractions/%EB%8C%80%EC%95%88-%EA%B3%B5%EA%B0%84-%ED%8C%A9%ED%86%A0%EB%A6%AC/KOP002247,2025.08.21
KOP006667,미술관&박물관,대한민국역사박물관,37.574080832,126.978177262,03141 서울시 종로구 세종대로 198 (세종로),http://www.much.go.kr,02-3703-9200,10:00 ~ 18:00 (수요일 / 토요일 10:00 ~ 21:00) *폐관 30분 전 입장 마감,-1월 1일 -설날 -추석 휴관,무료,"대한민국역사박물관은 19세기 말 개항기부터 오늘날에 이르는 대한민국의 역사를 종합적, 체계적으로 보여주는 국내 최초의 국립 근현대사 박물관입니다. 대한민국역사박물관은 지상 8층 건물에 4개의 상설전시실과 2개의 기획전시실, 수장고, 세미나실, 강의실, 카페, 문화 상품점, 옥상 정원 등을 갖추고 있습니다. 4개의 상설전시실에는 안중근 의사 유묵, 3.1 독립선언서, 6.25 전사자 유품, 민주화 운동 관련 자료 등, 약 1,500여 점의 근현대사 관련 자료가 전시됩니다. 박물관 1층에는 2개의 기획전시실이 있으며, 대한민국의 주요한 역사적 순간과 정치, 사회, 문화 등 다양한 분야를 최첨단 디스플레이 기술을 활용하여 보고, 듣고, 느낄 수 있는 전시공간인 '대한민국의 재발견'과 어린이를 위한 역사체험학습공간인 '우리 역사 보물창고'가 마련되어 있습니다.",https://korean.visitseoul.net/attractions/%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%EC%97%AD%EC%82%AC%EB%B0%95%EB%AC%BC%EA%B4%80/KOP006667,2025.07.27
KOP029381,미술관&박물관,돈의문역사관,37.569219707,126.968779157,03178 서울 종로구 새문안로 35-54 (신문로2가),https://museum.seoul.go.kr/www/intro/annexIntro/annex_donuimoon/annex_donuimoon_01.jsp?sso=ok,02-724-0271,09:00 ~ 18:00 (입장마감 17:30),"월요일, 1월 1일",무료,"돈의문역사관은 새문안 동네의 식당으로 운영되던 건물들을 활용하여 새롭게 조성한 문화공간입니다. 1960년대 가정집으로 지어진 이 건물들은 1990년대부터 2000년대 후반까지 이탈리안 레스토랑 아지오AGIO와 한정식집인 한정 등 식당으로 운영되었습니다. 건물들이 가진 건축적 공간 질서를 존중하면서도 안전을 위한 보강공사를 실시하여 전시 공간으로 조성했습니다. 아지오와 한정에서는 한양도성 경희궁 궁장과 새문안로로 구획된 새문안 동네를 중심으로 공간의 역사와 건축물, 그리고 살았던 사람들의 이야기를 전땅합니다. 속에서는 경희궁 궁장이 발견되어 현장 그대로를 보존함과 동시에 생생한 전시·현장이 될 수 있도록 유적전시실로 조성했습니다. 돈의문역사관에서 돈의문 일대의 역사와 문화, 그리고 삶의 기억들을 확인해보세요. 아지오 - 조선시대 및 개항 이후 돈의문 일대의 역사(1F) - 두 동네의 기록과 기억(교남동과 새문안동네)(2F) 한정  - 새문안 동네 도시재생과 사진갤러리(1F) - 새문안 동네 사람들 이야기(2F)   유적전시실  - 경희궁 궁장 유적     관련 페이지 돈의문은 서울 도성의 서쪽 문으로, 흔히 ‘서대문’이라고 불리며 1915년 3월 도로 확장공사를 위해 철거되었습니다.",https://korean.visitseoul.net/attractions/%EB%8F%88%EC%9D%98%EB%AC%B8%EC%A0%84%EC%8B%9C%EA%B4%80/KOP029381,2025.07.28
KOP026206,미술관&박물관,동대문역사관 상설전시실 재개관,37.567101313,127.011567052,"04566 서울 중구 을지로 281 (을지로7가, 2-1) 동대문역사공원 내 동대문역사관",,+82-2-2153-0200,10:00~18:00,월요일,무료,"서울역사박물관 산하 '동대문역사관'이 2년간의 상설전시 개편을 마치고 8월11일(화) 10시부터 재개관합니다. 리모델링을 통해 새롭게 탄생한 전시 공간은 전시실 바닥면에 운동장 유적 발굴 도면(1:25)을 층위별로 각인과 고보라이트로 연출하여 켜켜이 쌓인 옛 운동장 부지의 역사적 층위를 담아내었습니다. 전시는 <Ⅰ. 훈련원과 하도감>, <Ⅱ. 도성의 수문>, <Ⅲ. 이십세기의 변화>, <Ⅳ. 땅속에서 찾은 역사> 등 4가지 주제로 나뉘며, 특히 어린이들을 위한 전시 및 체험 공간을 마련하여 아이들에게 샌드크래프트 체험, 3D기념사진 등 다양한 경험을 제공합니다.",https://korean.visitseoul.net/attractions/%EB%8F%99%EB%8C%80%EB%AC%B8%EC%97%AD%EC%82%AC%EA%B4%80/KOP026206,2025.07.24
